date,week,year,day,category,food_item,delivery_company,orders,staff_required
29/03/2024,13,2024,Friday,mixed,Doro Wot,JustEat,2,7
29/03/2024,13,2024,Friday,vegan,Ye Som Fir Fir,Deliveroo,1,7
29/03/2024,13,2024,Friday,vegan,House Salad,UberEats,1,7
29/03/2024,13,2024,Friday,mixed,Minchet Abish Wot,In-house,2,7
29/03/2024,13,2024,Friday,mixed,Awaze Tibs,UberEats,2,7
29/03/2024,13,2024,Friday,vegan,Fosolia,UberEats,1,7
29/03/2024,13,2024,Friday,mixed,Chicken Tibs,In-house,1,7
29/03/2024,13,2024,Friday,vegan,Veg Samosa,In-house,2,7
29/03/2024,13,2024,Friday,vegan,Shiro Wot,UberEats,1,7
29/03/2024,13,2024,Friday,vegan,Atkilt Wot,Deliveroo,2,7
29/03/2024,13,2024,Friday,vegan,Ye Som Fir Fir,JustEat,1,7
29/03/2024,13,2024,Friday,mixed,Awaze Tibs,In-house,2,7
29/03/2024,13,2024,Friday,vegan,Veg Combination,JustEat,1,7
29/03/2024,13,2024,Friday,mixed,Awaze Tibs,In-house,1,7
29/03/2024,13,2024,Friday,mixed,Meat Combination,JustEat,2,7
29/03/2024,13,2024,Friday,mixed,Awaze Tibs,In-house,2,7
29/03/2024,13,2024,Friday,mixed,Lamb Tibs,In-house,2,7
29/03/2024,13,2024,Friday,mixed,Minchet Abish Wot,JustEat,1,7
29/03/2024,13,2024,Friday,vegan,Ater Kik,UberEats,1,7
29/03/2024,13,2024,Friday,mixed,Chicken Tibs,JustEat,2,7
29/03/2024,13,2024,Friday,mixed,Lamb Tibs,UberEats,1,7
29/03/2024,13,2024,Friday,mixed,Awaze Tibs,JustEat,1,7
29/03/2024,13,2024,Friday,vegan,Shiro Wot,Deliveroo,2,7
29/03/2024,13,2024,Friday,vegan,Fries,UberEats,2,7
29/03/2024,13,2024,Friday,vegan,Shiro Wot,JustEat,2,7
29/03/2024,13,2024,Friday,vegan,Plain Rice,JustEat,1,7
29/03/2024,13,2024,Friday,vegan,Fries,Deliveroo,2,7
29/03/2024,13,2024,Friday,vegan,Spinach,UberEats,2,7
29/03/2024,13,2024,Friday,vegan,Miser Kik,Deliveroo,1,7
29/03/2024,13,2024,Friday,vegan,Ater Kik,In-house,2,7
29/03/2024,13,2024,Friday,vegan,Veg Samosa,JustEat,1,7
29/03/2024,13,2024,Friday,mixed,Chicken Tibs,Deliveroo,2,7
29/03/2024,13,2024,Friday,vegan,Shiro Wot,In-house,2,7
29/03/2024,13,2024,Friday,vegan,Difen Miser Wot,In-house,1,7
29/03/2024,13,2024,Friday,mixed,Chicken Tibs,UberEats,1,7
29/03/2024,13,2024,Friday,vegan,Atkilt Wot,UberEats,2,7
29/03/2024,13,2024,Friday,mixed,Key Wot,Deliveroo,2,7
29/03/2024,13,2024,Friday,vegan,Spinach,UberEats,2,7
29/03/2024,13,2024,Friday,vegan,Spinach,In-house,1,7
30/03/2024,13,2024,Saturday,vegan,Kategna,In-house,3,9
30/03/2024,13,2024,Saturday,mixed,Awaze Tibs,In-house,1,9
30/03/2024,13,2024,Saturday,vegan,Veg Combination,UberEats,1,9
30/03/2024,13,2024,Saturday,mixed,Doro Wot,Deliveroo,2,9
30/03/2024,13,2024,Saturday,mixed,Doro Wot,JustEat,2,9
30/03/2024,13,2024,Saturday,mixed,Doro Wot,JustEat,1,9
30/03/2024,13,2024,Saturday,mixed,Key Wot,In-house,3,9
30/03/2024,13,2024,Saturday,mixed,Minchet Abish Wot,UberEats,1,9
30/03/2024,13,2024,Saturday,mixed,Beef Alicha,In-house,1,9
30/03/2024,13,2024,Saturday,mixed,Meat Samosa,UberEats,3,9
30/03/2024,13,2024,Saturday,vegan,Ye Som Fir Fir,JustEat,3,9
30/03/2024,13,2024,Saturday,vegan,Kategna,In-house,1,9
30/03/2024,13,2024,Saturday,mixed,Lamb Tibs,JustEat,3,9
30/03/2024,13,2024,Saturday,mixed,Minchet Abish Wot,Deliveroo,2,9
30/03/2024,13,2024,Saturday,vegan,Fries,UberEats,2,9
30/03/2024,13,2024,Saturday,mixed,Chicken Tibs,JustEat,3,9
30/03/2024,13,2024,Saturday,mixed,Awaze Tibs,Deliveroo,2,9
30/03/2024,13,2024,Saturday,mixed,Lamb Tibs,UberEats,3,9
30/03/2024,13,2024,Saturday,vegan,Veg Combination,In-house,1,9
30/03/2024,13,2024,Saturday,vegan,Ater Kik,In-house,2,9
30/03/2024,13,2024,Saturday,vegan,Miser Kik,JustEat,3,9
30/03/2024,13,2024,Saturday,mixed,Meat Samosa,In-house,3,9
30/03/2024,13,2024,Saturday,mixed,Lamb Tibs,JustEat,3,9
30/03/2024,13,2024,Saturday,mixed,Meat Samosa,UberEats,3,9
30/03/2024,13,2024,Saturday,mixed,Meat Samosa,JustEat,1,9
30/03/2024,13,2024,Saturday,mixed,Awaze Tibs,In-house,3,9
30/03/2024,13,2024,Saturday,mixed,Awaze Tibs,UberEats,2,9
30/03/2024,13,2024,Saturday,vegan,Atkilt Wot,In-house,2,9
30/03/2024,13,2024,Saturday,vegan,Veg Samosa,JustEat,1,9
30/03/2024,13,2024,Saturday,vegan,Veg Samosa,In-house,3,9
30/03/2024,13,2024,Saturday,mixed,Meat Combination,Deliveroo,2,9
30/03/2024,13,2024,Saturday,mixed,Lamb Tibs,Deliveroo,3,9
30/03/2024,13,2024,Saturday,mixed,Minchet Abish Wot,JustEat,1,9
30/03/2024,13,2024,Saturday,mixed,Minchet Abish Wot,In-house,3,9
30/03/2024,13,2024,Saturday,vegan,Fries,JustEat,3,9
30/03/2024,13,2024,Saturday,mixed,Chicken Tibs,JustEat,3,9
30/03/2024,13,2024,Saturday,vegan,Plain Rice,JustEat,3,9
30/03/2024,13,2024,Saturday,vegan,Veg Combination,JustEat,2,9
30/03/2024,13,2024,Saturday,mixed,Lamb Tibs,UberEats,2,9
30/03/2024,13,2024,Saturday,mixed,Meat Combination,JustEat,1,9
30/03/2024,13,2024,Saturday,mixed,Lamb Tibs,Deliveroo,1,9
30/03/2024,13,2024,Saturday,mixed,Doro Wot,In-house,3,9
30/03/2024,13,2024,Saturday,vegan,Shiro Wot,Deliveroo,2,9
30/03/2024,13,2024,Saturday,vegan,Ye Som Fir Fir,UberEats,3,9
30/03/2024,13,2024,Saturday,vegan,Veg Combination,In-house,2,9
30/03/2024,13,2024,Saturday,mixed,Meat Samosa,Deliveroo,2,9
30/03/2024,13,2024,Saturday,mixed,Meat Samosa,In-house,2,9
30/03/2024,13,2024,Saturday,vegan,Veg Combination,Deliveroo,2,9
30/03/2024,13,2024,Saturday,mixed,Chicken Tibs,In-house,2,9
30/03/2024,13,2024,Saturday,mixed,Key Wot,Deliveroo,1,9
30/03/2024,13,2024,Saturday,vegan,Difen Miser Wot,JustEat,2,9
30/03/2024,13,2024,Saturday,vegan,Fosolia,Deliveroo,2,9
30/03/2024,13,2024,Saturday,vegan,House Salad,In-house,2,9
30/03/2024,13,2024,Saturday,mixed,Lamb Tibs,UberEats,3,9
30/03/2024,13,2024,Saturday,mixed,Beef Alicha,In-house,1,9
30/03/2024,13,2024,Saturday,vegan,Fosolia,UberEats,2,9
30/03/2024,13,2024,Saturday,mixed,Awaze Tibs,Deliveroo,3,9
30/03/2024,13,2024,Saturday,vegan,Shiro Wot,UberEats,1,9
31/03/2024,13,2024,Sunday,vegan,Ater Kik,Deliveroo,1,9
31/03/2024,13,2024,Sunday,mixed,Meat Combination,JustEat,2,9
31/03/2024,13,2024,Sunday,vegan,Veg Samosa,Deliveroo,1,9
31/03/2024,13,2024,Sunday,vegan,Kategna,In-house,1,9
31/03/2024,13,2024,Sunday,mixed,Chicken Tibs,In-house,2,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,In-house,3,9
31/03/2024,13,2024,Sunday,vegan,Veg Samosa,In-house,3,9
31/03/2024,13,2024,Sunday,mixed,Chicken Tibs,JustEat,1,9
31/03/2024,13,2024,Sunday,mixed,Chicken Tibs,UberEats,2,9
31/03/2024,13,2024,Sunday,mixed,Meat Samosa,JustEat,1,9
31/03/2024,13,2024,Sunday,vegan,Fosolia,Deliveroo,1,9
31/03/2024,13,2024,Sunday,vegan,Ater Kik,Deliveroo,2,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,In-house,2,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,UberEats,2,9
31/03/2024,13,2024,Sunday,mixed,Lamb Tibs,UberEats,2,9
31/03/2024,13,2024,Sunday,vegan,Veg Samosa,Deliveroo,2,9
31/03/2024,13,2024,Sunday,mixed,Meat Combination,Deliveroo,1,9
31/03/2024,13,2024,Sunday,vegan,Plain Rice,Deliveroo,2,9
31/03/2024,13,2024,Sunday,mixed,Minchet Abish Wot,In-house,3,9
31/03/2024,13,2024,Sunday,vegan,Ye Som Fir Fir,Deliveroo,2,9
31/03/2024,13,2024,Sunday,vegan,Ye Som Fir Fir,In-house,1,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,Deliveroo,3,9
31/03/2024,13,2024,Sunday,vegan,Plain Rice,Deliveroo,1,9
31/03/2024,13,2024,Sunday,vegan,Shiro Wot,JustEat,1,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,UberEats,3,9
31/03/2024,13,2024,Sunday,mixed,Meat Combination,UberEats,1,9
31/03/2024,13,2024,Sunday,mixed,Meat Samosa,In-house,2,9
31/03/2024,13,2024,Sunday,mixed,Key Wot,Deliveroo,2,9
31/03/2024,13,2024,Sunday,vegan,Fosolia,JustEat,1,9
31/03/2024,13,2024,Sunday,vegan,Difen Miser Wot,Deliveroo,1,9
31/03/2024,13,2024,Sunday,mixed,Meat Combination,Deliveroo,1,9
31/03/2024,13,2024,Sunday,mixed,Minchet Abish Wot,In-house,2,9
31/03/2024,13,2024,Sunday,mixed,Key Wot,UberEats,2,9
31/03/2024,13,2024,Sunday,mixed,Meat Samosa,In-house,2,9
31/03/2024,13,2024,Sunday,vegan,Ye Som Fir Fir,JustEat,3,9
31/03/2024,13,2024,Sunday,mixed,Key Wot,JustEat,3,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,Deliveroo,3,9
31/03/2024,13,2024,Sunday,mixed,Beef Alicha,In-house,3,9
31/03/2024,13,2024,Sunday,vegan,House Salad,Deliveroo,1,9
31/03/2024,13,2024,Sunday,mixed,Chicken Tibs,JustEat,3,9
31/03/2024,13,2024,Sunday,mixed,Minchet Abish Wot,In-house,2,9
31/03/2024,13,2024,Sunday,mixed,Meat Samosa,UberEats,1,9
31/03/2024,13,2024,Sunday,mixed,Chicken Tibs,UberEats,2,9
31/03/2024,13,2024,Sunday,mixed,Beef Alicha,JustEat,1,9
31/03/2024,13,2024,Sunday,vegan,Fosolia,JustEat,1,9
31/03/2024,13,2024,Sunday,vegan,Difen Miser Wot,Deliveroo,2,9
31/03/2024,13,2024,Sunday,vegan,Spinach,In-house,3,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,UberEats,1,9
31/03/2024,13,2024,Sunday,mixed,Lamb Tibs,Deliveroo,2,9
31/03/2024,13,2024,Sunday,vegan,Fosolia,JustEat,3,9
31/03/2024,13,2024,Sunday,mixed,Lamb Tibs,JustEat,3,9
31/03/2024,13,2024,Sunday,mixed,Chicken Tibs,In-house,1,9
31/03/2024,13,2024,Sunday,mixed,Meat Combination,JustEat,1,9
31/03/2024,13,2024,Sunday,vegan,Miser Kik,UberEats,3,9
31/03/2024,13,2024,Sunday,mixed,Meat Combination,UberEats,1,9
31/03/2024,13,2024,Sunday,mixed,Meat Combination,JustEat,3,9
31/03/2024,13,2024,Sunday,vegan,Spinach,In-house,1,9
31/03/2024,13,2024,Sunday,mixed,Awaze Tibs,UberEats,2,9
31/03/2024,13,2024,Sunday,vegan,House Salad,In-house,2,9
31/03/2024,13,2024,Sunday,vegan,Shiro Wot,UberEats,3,9
31/03/2024,13,2024,Sunday,vegan,Fries,Deliveroo,3,9
31/03/2024,13,2024,Sunday,vegan,Fosolia,In-house,3,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,In-house,1,9
31/03/2024,13,2024,Sunday,vegan,Kategna,Deliveroo,1,9
31/03/2024,13,2024,Sunday,vegan,Shiro Wot,In-house,2,9
31/03/2024,13,2024,Sunday,mixed,Beef Alicha,In-house,3,9
31/03/2024,13,2024,Sunday,vegan,Difen Miser Wot,In-house,3,9
31/03/2024,13,2024,Sunday,mixed,Doro Wot,Deliveroo,1,9
31/03/2024,13,2024,Sunday,vegan,Veg Combination,In-house,3,9
31/03/2024,13,2024,Sunday,vegan,Atkilt Wot,Deliveroo,1,9
31/03/2024,13,2024,Sunday,vegan,Kategna,UberEats,2,9
01/04/2024,14,2024,Monday,vegan,Fries,UberEats,1,5
01/04/2024,14,2024,Monday,vegan,Shiro Wot,JustEat,1,5
01/04/2024,14,2024,Monday,vegan,Plain Rice,Deliveroo,1,5
01/04/2024,14,2024,Monday,mixed,Beef Alicha,In-house,1,5
01/04/2024,14,2024,Monday,vegan,Atkilt Wot,Deliveroo,1,5
01/04/2024,14,2024,Monday,mixed,Key Wot,UberEats,1,5
01/04/2024,14,2024,Monday,mixed,Meat Combination,Deliveroo,1,5
01/04/2024,14,2024,Monday,vegan,Ater Kik,In-house,1,5
01/04/2024,14,2024,Monday,mixed,Chicken Tibs,UberEats,1,5
01/04/2024,14,2024,Monday,mixed,Lamb Tibs,In-house,1,5
01/04/2024,14,2024,Monday,mixed,Key Wot,JustEat,1,5
02/04/2024,14,2024,Tuesday,vegan,Difen Miser Wot,In-house,1,5
02/04/2024,14,2024,Tuesday,vegan,Spinach,Deliveroo,1,5
02/04/2024,14,2024,Tuesday,vegan,Ater Kik,UberEats,1,5
02/04/2024,14,2024,Tuesday,vegan,Difen Miser Wot,JustEat,1,5
02/04/2024,14,2024,Tuesday,mixed,Awaze Tibs,In-house,1,5
02/04/2024,14,2024,Tuesday,vegan,Ye Som Fir Fir,Deliveroo,1,5
02/04/2024,14,2024,Tuesday,mixed,Meat Combination,In-house,1,5
02/04/2024,14,2024,Tuesday,mixed,Meat Samosa,JustEat,1,5
02/04/2024,14,2024,Tuesday,vegan,Plain Rice,Deliveroo,1,5
02/04/2024,14,2024,Tuesday,vegan,Ater Kik,UberEats,1,5
02/04/2024,14,2024,Tuesday,vegan,Shiro Wot,In-house,1,5
02/04/2024,14,2024,Tuesday,mixed,Chicken Tibs,JustEat,1,5
02/04/2024,14,2024,Tuesday,vegan,Ye Som Fir Fir,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,mixed,Awaze Tibs,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,vegan,Spinach,In-house,1,5
03/04/2024,14,2024,Wednesday,mixed,Key Wot,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,mixed,Minchet Abish Wot,UberEats,1,5
03/04/2024,14,2024,Wednesday,vegan,Atkilt Wot,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,mixed,Meat Combination,UberEats,1,5
03/04/2024,14,2024,Wednesday,mixed,Minchet Abish Wot,JustEat,1,5
03/04/2024,14,2024,Wednesday,vegan,Fries,In-house,1,5
03/04/2024,14,2024,Wednesday,vegan,Miser Kik,JustEat,1,5
03/04/2024,14,2024,Wednesday,mixed,Lamb Tibs,UberEats,1,5
03/04/2024,14,2024,Wednesday,vegan,Veg Combination,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,mixed,Minchet Abish Wot,In-house,1,5
03/04/2024,14,2024,Wednesday,vegan,House Salad,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,mixed,Doro Wot,In-house,1,5
03/04/2024,14,2024,Wednesday,mixed,Meat Combination,In-house,1,5
03/04/2024,14,2024,Wednesday,vegan,Kategna,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,vegan,Atkilt Wot,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,vegan,House Salad,Deliveroo,1,5
03/04/2024,14,2024,Wednesday,vegan,Veg Samosa,JustEat,1,5
03/04/2024,14,2024,Wednesday,mixed,Lamb Tibs,JustEat,1,5
03/04/2024,14,2024,Wednesday,vegan,Fries,In-house,1,5
04/04/2024,14,2024,Thursday,vegan,Miser Kik,UberEats,1,5
04/04/2024,14,2024,Thursday,vegan,Veg Samosa,Deliveroo,1,5
04/04/2024,14,2024,Thursday,vegan,Difen Miser Wot,In-house,1,5
04/04/2024,14,2024,Thursday,vegan,Fries,UberEats,1,5
04/04/2024,14,2024,Thursday,vegan,Atkilt Wot,JustEat,1,5
04/04/2024,14,2024,Thursday,mixed,Doro Wot,JustEat,1,5
04/04/2024,14,2024,Thursday,vegan,Spinach,Deliveroo,1,5
04/04/2024,14,2024,Thursday,mixed,Minchet Abish Wot,In-house,1,5
04/04/2024,14,2024,Thursday,mixed,Beef Alicha,UberEats,1,5
04/04/2024,14,2024,Thursday,mixed,Doro Wot,In-house,1,5
04/04/2024,14,2024,Thursday,vegan,Veg Combination,JustEat,1,5
04/04/2024,14,2024,Thursday,vegan,Veg Combination,Deliveroo,1,5
04/04/2024,14,2024,Thursday,vegan,Veg Combination,UberEats,1,5
04/04/2024,14,2024,Thursday,mixed,Beef Alicha,In-house,1,5
04/04/2024,14,2024,Thursday,vegan,Difen Miser Wot,Deliveroo,1,5
04/04/2024,14,2024,Thursday,mixed,Chicken Tibs,Deliveroo,1,5
04/04/2024,14,2024,Thursday,mixed,Meat Combination,JustEat,1,5
04/04/2024,14,2024,Thursday,vegan,Ye Som Fir Fir,Deliveroo,1,5
04/04/2024,14,2024,Thursday,vegan,Ater Kik,JustEat,1,5
04/04/2024,14,2024,Thursday,vegan,Ater Kik,UberEats,1,5
04/04/2024,14,2024,Thursday,vegan,Fries,UberEats,1,5
05/04/2024,14,2024,Friday,vegan,Miser Kik,Deliveroo,1,7
05/04/2024,14,2024,Friday,mixed,Awaze Tibs,Deliveroo,2,7
05/04/2024,14,2024,Friday,mixed,Beef Alicha,Deliveroo,2,7
05/04/2024,14,2024,Friday,vegan,Shiro Wot,In-house,2,7
05/04/2024,14,2024,Friday,mixed,Awaze Tibs,UberEats,1,7
05/04/2024,14,2024,Friday,mixed,Doro Wot,JustEat,1,7
05/04/2024,14,2024,Friday,vegan,Difen Miser Wot,JustEat,2,7
05/04/2024,14,2024,Friday,mixed,Chicken Tibs,In-house,2,7
05/04/2024,14,2024,Friday,mixed,Beef Alicha,Deliveroo,1,7
05/04/2024,14,2024,Friday,mixed,Meat Samosa,Deliveroo,1,7
05/04/2024,14,2024,Friday,vegan,Ater Kik,UberEats,2,7
05/04/2024,14,2024,Friday,vegan,Veg Samosa,Deliveroo,1,7
05/04/2024,14,2024,Friday,mixed,Beef Alicha,UberEats,1,7
05/04/2024,14,2024,Friday,mixed,Lamb Tibs,UberEats,2,7
05/04/2024,14,2024,Friday,vegan,Shiro Wot,In-house,2,7
05/04/2024,14,2024,Friday,vegan,Kategna,JustEat,2,7
05/04/2024,14,2024,Friday,mixed,Chicken Tibs,In-house,2,7
05/04/2024,14,2024,Friday,mixed,Chicken Tibs,Deliveroo,2,7
05/04/2024,14,2024,Friday,vegan,Fosolia,JustEat,2,7
05/04/2024,14,2024,Friday,vegan,Fries,In-house,1,7
05/04/2024,14,2024,Friday,mixed,Lamb Tibs,UberEats,1,7
05/04/2024,14,2024,Friday,vegan,Plain Rice,UberEats,2,7
05/04/2024,14,2024,Friday,mixed,Key Wot,In-house,1,7
05/04/2024,14,2024,Friday,mixed,Meat Samosa,UberEats,1,7
05/04/2024,14,2024,Friday,vegan,Fosolia,In-house,1,7
05/04/2024,14,2024,Friday,vegan,Fries,In-house,1,7
05/04/2024,14,2024,Friday,mixed,Awaze Tibs,UberEats,1,7
05/04/2024,14,2024,Friday,mixed,Lamb Tibs,JustEat,1,7
05/04/2024,14,2024,Friday,mixed,Doro Wot,JustEat,1,7
05/04/2024,14,2024,Friday,mixed,Lamb Tibs,UberEats,2,7
05/04/2024,14,2024,Friday,vegan,Shiro Wot,Deliveroo,2,7
06/04/2024,14,2024,Saturday,vegan,Ye Som Fir Fir,Deliveroo,1,9
06/04/2024,14,2024,Saturday,mixed,Awaze Tibs,In-house,1,9
06/04/2024,14,2024,Saturday,vegan,Ye Som Fir Fir,JustEat,3,9
06/04/2024,14,2024,Saturday,mixed,Meat Samosa,In-house,3,9
06/04/2024,14,2024,Saturday,vegan,Ye Som Fir Fir,In-house,3,9
06/04/2024,14,2024,Saturday,vegan,Veg Combination,JustEat,2,9
06/04/2024,14,2024,Saturday,mixed,Meat Combination,In-house,1,9
06/04/2024,14,2024,Saturday,mixed,Awaze Tibs,UberEats,2,9
06/04/2024,14,2024,Saturday,mixed,Meat Combination,Deliveroo,1,9
06/04/2024,14,2024,Saturday,vegan,Kategna,Deliveroo,2,9
06/04/2024,14,2024,Saturday,mixed,Awaze Tibs,JustEat,1,9
06/04/2024,14,2024,Saturday,vegan,Ater Kik,Deliveroo,2,9
06/04/2024,14,2024,Saturday,mixed,Lamb Tibs,UberEats,3,9
06/04/2024,14,2024,Saturday,vegan,Kategna,JustEat,2,9
06/04/2024,14,2024,Saturday,vegan,Shiro Wot,JustEat,1,9
06/04/2024,14,2024,Saturday,mixed,Minchet Abish Wot,UberEats,3,9
06/04/2024,14,2024,Saturday,mixed,Awaze Tibs,JustEat,3,9
06/04/2024,14,2024,Saturday,vegan,Fosolia,UberEats,3,9
06/04/2024,14,2024,Saturday,vegan,Veg Combination,In-house,2,9
06/04/2024,14,2024,Saturday,mixed,Doro Wot,UberEats,3,9
06/04/2024,14,2024,Saturday,mixed,Key Wot,UberEats,3,9
06/04/2024,14,2024,Saturday,vegan,Shiro Wot,UberEats,1,9
06/04/2024,14,2024,Saturday,mixed,Awaze Tibs,Deliveroo,1,9
06/04/2024,14,2024,Saturday,mixed,Awaze Tibs,UberEats,2,9
06/04/2024,14,2024,Saturday,vegan,Veg Combination,In-house,3,9
06/04/2024,14,2024,Saturday,vegan,Fries,Deliveroo,2,9
06/04/2024,14,2024,Saturday,vegan,Veg Combination,In-house,2,9
06/04/2024,14,2024,Saturday,vegan,Plain Rice,In-house,3,9
06/04/2024,14,2024,Saturday,vegan,Difen Miser Wot,JustEat,3,9
06/04/2024,14,2024,Saturday,vegan,Spinach,JustEat,1,9
06/04/2024,14,2024,Saturday,mixed,Chicken Tibs,Deliveroo,2,9
06/04/2024,14,2024,Saturday,vegan,Veg Combination,JustEat,3,9
06/04/2024,14,2024,Saturday,vegan,Plain Rice,In-house,2,9
06/04/2024,14,2024,Saturday,vegan,Veg Combination,Deliveroo,2,9
06/04/2024,14,2024,Saturday,mixed,Meat Combination,Deliveroo,2,9
06/04/2024,14,2024,Saturday,mixed,Doro Wot,In-house,2,9
06/04/2024,14,2024,Saturday,vegan,Fries,In-house,3,9
06/04/2024,14,2024,Saturday,mixed,Doro Wot,In-house,1,9
06/04/2024,14,2024,Saturday,vegan,Atkilt Wot,Deliveroo,3,9
06/04/2024,14,2024,Saturday,vegan,Fries,JustEat,1,9
06/04/2024,14,2024,Saturday,vegan,Miser Kik,UberEats,3,9
06/04/2024,14,2024,Saturday,mixed,Meat Combination,JustEat,3,9
06/04/2024,14,2024,Saturday,vegan,Ater Kik,In-house,3,9
06/04/2024,14,2024,Saturday,vegan,Fosolia,JustEat,3,9
06/04/2024,14,2024,Saturday,mixed,Meat Samosa,Deliveroo,1,9
06/04/2024,14,2024,Saturday,vegan,Fosolia,Deliveroo,2,9
06/04/2024,14,2024,Saturday,vegan,Miser Kik,UberEats,3,9
06/04/2024,14,2024,Saturday,mixed,Key Wot,JustEat,3,9
06/04/2024,14,2024,Saturday,vegan,Veg Samosa,UberEats,1,9
06/04/2024,14,2024,Saturday,mixed,Lamb Tibs,Deliveroo,2,9
06/04/2024,14,2024,Saturday,mixed,Meat Samosa,Deliveroo,1,9
06/04/2024,14,2024,Saturday,vegan,Veg Combination,Deliveroo,1,9
06/04/2024,14,2024,Saturday,mixed,Meat Combination,UberEats,3,9
06/04/2024,14,2024,Saturday,mixed,Meat Combination,UberEats,3,9
06/04/2024,14,2024,Saturday,mixed,Chicken Tibs,JustEat,1,9
07/04/2024,14,2024,Sunday,mixed,Minchet Abish Wot,JustEat,2,9
07/04/2024,14,2024,Sunday,mixed,Key Wot,In-house,2,9
07/04/2024,14,2024,Sunday,mixed,Lamb Tibs,Deliveroo,3,9
07/04/2024,14,2024,Sunday,mixed,Doro Wot,UberEats,1,9
07/04/2024,14,2024,Sunday,vegan,Ye Som Fir Fir,UberEats,2,9
07/04/2024,14,2024,Sunday,mixed,Minchet Abish Wot,In-house,2,9
07/04/2024,14,2024,Sunday,mixed,Meat Combination,JustEat,1,9
07/04/2024,14,2024,Sunday,mixed,Key Wot,Deliveroo,1,9
07/04/2024,14,2024,Sunday,mixed,Beef Alicha,JustEat,2,9
07/04/2024,14,2024,Sunday,vegan,Ye Som Fir Fir,JustEat,2,9
07/04/2024,14,2024,Sunday,mixed,Chicken Tibs,JustEat,1,9
07/04/2024,14,2024,Sunday,vegan,Veg Combination,In-house,3,9
07/04/2024,14,2024,Sunday,mixed,Minchet Abish Wot,Deliveroo,3,9
07/04/2024,14,2024,Sunday,vegan,Difen Miser Wot,JustEat,1,9
07/04/2024,14,2024,Sunday,mixed,Minchet Abish Wot,UberEats,2,9
07/04/2024,14,2024,Sunday,mixed,Minchet Abish Wot,Deliveroo,3,9
07/04/2024,14,2024,Sunday,vegan,Plain Rice,UberEats,2,9
07/04/2024,14,2024,Sunday,mixed,Key Wot,UberEats,1,9
07/04/2024,14,2024,Sunday,mixed,Awaze Tibs,Deliveroo,3,9
07/04/2024,14,2024,Sunday,mixed,Lamb Tibs,UberEats,3,9
07/04/2024,14,2024,Sunday,vegan,Veg Combination,JustEat,3,9
07/04/2024,14,2024,Sunday,vegan,Kategna,In-house,3,9
07/04/2024,14,2024,Sunday,mixed,Chicken Tibs,In-house,2,9
07/04/2024,14,2024,Sunday,vegan,Miser Kik,JustEat,2,9
07/04/2024,14,2024,Sunday,mixed,Beef Alicha,UberEats,3,9
07/04/2024,14,2024,Sunday,vegan,Plain Rice,UberEats,3,9
07/04/2024,14,2024,Sunday,vegan,Ater Kik,Deliveroo,1,9
07/04/2024,14,2024,Sunday,vegan,Shiro Wot,UberEats,3,9
07/04/2024,14,2024,Sunday,mixed,Chicken Tibs,In-house,3,9
07/04/2024,14,2024,Sunday,vegan,Fosolia,UberEats,2,9
07/04/2024,14,2024,Sunday,mixed,Chicken Tibs,UberEats,3,9
07/04/2024,14,2024,Sunday,vegan,Miser Kik,In-house,2,9
07/04/2024,14,2024,Sunday,vegan,Veg Samosa,JustEat,3,9
07/04/2024,14,2024,Sunday,vegan,Spinach,In-house,3,9
07/04/2024,14,2024,Sunday,vegan,House Salad,Deliveroo,3,9
07/04/2024,14,2024,Sunday,vegan,Fries,In-house,3,9
07/04/2024,14,2024,Sunday,mixed,Lamb Tibs,UberEats,3,9
07/04/2024,14,2024,Sunday,mixed,Doro Wot,In-house,3,9
07/04/2024,14,2024,Sunday,vegan,Difen Miser Wot,JustEat,3,9
07/04/2024,14,2024,Sunday,mixed,Meat Combination,Deliveroo,2,9
08/04/2024,15,2024,Monday,mixed,Meat Samosa,In-house,1,5
08/04/2024,15,2024,Monday,vegan,Difen Miser Wot,Deliveroo,1,5
08/04/2024,15,2024,Monday,vegan,Fosolia,JustEat,1,5
08/04/2024,15,2024,Monday,vegan,Atkilt Wot,In-house,1,5
08/04/2024,15,2024,Monday,mixed,Chicken Tibs,In-house,1,5
08/04/2024,15,2024,Monday,mixed,Minchet Abish Wot,In-house,1,5
08/04/2024,15,2024,Monday,vegan,Kategna,In-house,1,5
08/04/2024,15,2024,Monday,mixed,Key Wot,JustEat,1,5
08/04/2024,15,2024,Monday,mixed,Beef Alicha,UberEats,1,5
