date,week,year,day,category,food_item,price,delivery_company,orders,staff_required,revenue
24/08/2024,34,2024,Saturday,mixed,Beef Alicha,13.9,UberEats,1,9,13.9
25/08/2024,34,2024,Sunday,mixed,Minchet Abish Wot,9.9,Deliveroo,2,9,19.8
25/08/2024,34,2024,Sunday,mixed,Minchet Abish Wot,9.9,Deliveroo,2,9,19.8
25/08/2024,34,2024,Sunday,vegan,Spinach,10.9,Deliveroo,2,9,21.8
25/08/2024,34,2024,Sunday,vegan,Fosolia,10.9,Deliveroo,3,9,32.7
25/08/2024,34,2024,Sunday,mixed,Key Wot,14.9,UberEats,1,9,14.9
25/08/2024,34,2024,Sunday,mixed,Beef Alicha,13.9,Deliveroo,3,9,41.7
25/08/2024,34,2024,Sunday,mixed,Awaze Tibs,15.9,UberEats,2,9,31.8
25/08/2024,34,2024,Sunday,mixed,Key Wot,14.9,Deliveroo,1,9,14.9
25/08/2024,34,2024,Sunday,mixed,Lamb Tibs,15.9,Deliveroo,1,9,15.9
25/08/2024,34,2024,Sunday,vegan,Atkilt Wot,10.9,JustEat,1,9,10.9
25/08/2024,34,2024,Sunday,vegan,Kategna,4.5,Deliveroo,1,9,4.5
25/08/2024,34,2024,Sunday,vegan,Fries,3.9,Deliveroo,3,9,11.7
25/08/2024,34,2024,Sunday,vegan,Fries,3.9,Deliveroo,2,9,7.8
25/08/2024,34,2024,Sunday,mixed,Doro Wot,13.9,JustEat,2,9,27.8
25/08/2024,34,2024,Sunday,mixed,Beef Alicha,13.9,JustEat,3,9,41.7
25/08/2024,34,2024,Sunday,mixed,Chicken Tibs,13.9,UberEats,2,9,27.8
25/08/2024,34,2024,Sunday,vegan,Ye Som Fir Fir,10.9,UberEats,2,9,21.8
25/08/2024,34,2024,Sunday,vegan,Veg Combination,14.9,Deliveroo,2,9,29.8
25/08/2024,34,2024,Sunday,vegan,Veg Combination,14.9,JustEat,3,9,44.7
25/08/2024,34,2024,Sunday,vegan,Atkilt Wot,10.9,UberEats,2,9,21.8
25/08/2024,34,2024,Sunday,vegan,Shiro Wot,11.9,Deliveroo,3,9,35.7
25/08/2024,34,2024,Sunday,mixed,Lamb Tibs,15.9,JustEat,2,9,31.8
25/08/2024,34,2024,Sunday,vegan,Veg Samosa,4.5,Deliveroo,2,9,9.0
25/08/2024,34,2024,Sunday,mixed,Meat Combination,16.9,Deliveroo,3,9,50.7
25/08/2024,34,2024,Sunday,vegan,Spinach,10.9,Deliveroo,3,9,32.7
25/08/2024,34,2024,Sunday,mixed,Doro Wot,13.9,Deliveroo,1,9,13.9
25/08/2024,34,2024,Sunday,mixed,Lamb Tibs,15.9,Deliveroo,1,9,15.9
25/08/2024,34,2024,Sunday,vegan,Difen Miser Wot,10.9,In-house,3,9,32.7
25/08/2024,34,2024,Sunday,mixed,Doro Wot,13.9,UberEats,1,9,13.9
25/08/2024,34,2024,Sunday,mixed,Meat Samosa,4.5,Deliveroo,1,9,4.5
25/08/2024,34,2024,Sunday,vegan,Fries,3.9,Deliveroo,1,9,3.9
25/08/2024,34,2024,Sunday,mixed,Key Wot,14.9,UberEats,3,9,44.7
25/08/2024,34,2024,Sunday,mixed,Beef Alicha,13.9,Deliveroo,1,9,13.9
25/08/2024,34,2024,Sunday,mixed,Meat Combination,16.9,In-house,3,9,50.7
25/08/2024,34,2024,Sunday,vegan,House Salad,4.5,UberEats,3,9,13.5
25/08/2024,34,2024,Sunday,vegan,Difen Miser Wot,10.9,Deliveroo,2,9,21.8
25/08/2024,34,2024,Sunday,vegan,Veg Combination,14.9,UberEats,3,9,44.7
25/08/2024,34,2024,Sunday,vegan,Spinach,10.9,In-house,1,9,10.9
25/08/2024,34,2024,Sunday,vegan,Miser Kik,10.9,JustEat,1,9,10.9
25/08/2024,34,2024,Sunday,mixed,Awaze Tibs,15.9,UberEats,2,9,31.8
25/08/2024,34,2024,Sunday,mixed,Chicken Tibs,13.9,UberEats,2,9,27.8
25/08/2024,34,2024,Sunday,vegan,Atkilt Wot,10.9,UberEats,3,9,32.7
25/08/2024,34,2024,Sunday,mixed,Beef Alicha,13.9,JustEat,2,9,27.8
25/08/2024,34,2024,Sunday,mixed,Meat Combination,16.9,JustEat,3,9,50.7
25/08/2024,34,2024,Sunday,vegan,Ye Som Fir Fir,10.9,JustEat,3,9,32.7
26/08/2024,35,2024,Monday,vegan,Ye Som Fir Fir,10.9,UberEats,1,5,10.9
26/08/2024,35,2024,Monday,mixed,Chicken Tibs,13.9,Deliveroo,1,5,13.9
26/08/2024,35,2024,Monday,mixed,Doro Wot,13.9,UberEats,1,5,13.9
26/08/2024,35,2024,Monday,vegan,Difen Miser Wot,10.9,JustEat,1,5,10.9
26/08/2024,35,2024,Monday,vegan,Miser Kik,10.9,UberEats,1,5,10.9
26/08/2024,35,2024,Monday,vegan,Atkilt Wot,10.9,Deliveroo,1,5,10.9
26/08/2024,35,2024,Monday,vegan,Veg Combination,14.9,In-house,1,5,14.9
26/08/2024,35,2024,Monday,vegan,Veg Combination,14.9,Deliveroo,1,5,14.9
26/08/2024,35,2024,Monday,mixed,Doro Wot,13.9,Deliveroo,1,5,13.9
26/08/2024,35,2024,Monday,vegan,Difen Miser Wot,10.9,In-house,1,5,10.9
26/08/2024,35,2024,Monday,vegan,Fries,3.9,Deliveroo,1,5,3.9
26/08/2024,35,2024,Monday,vegan,Atkilt Wot,10.9,JustEat,1,5,10.9
27/08/2024,35,2024,Tuesday,vegan,Kategna,4.5,UberEats,1,5,4.5
27/08/2024,35,2024,Tuesday,mixed,Meat Combination,16.9,UberEats,1,5,16.9
27/08/2024,35,2024,Tuesday,vegan,Fosolia,10.9,Deliveroo,1,5,10.9
27/08/2024,35,2024,Tuesday,vegan,Miser Kik,10.9,UberEats,1,5,10.9
27/08/2024,35,2024,Tuesday,mixed,Beef Alicha,13.9,UberEats,1,5,13.9
27/08/2024,35,2024,Tuesday,vegan,Spinach,10.9,UberEats,1,5,10.9
27/08/2024,35,2024,Tuesday,vegan,Spinach,10.9,Deliveroo,1,5,10.9
27/08/2024,35,2024,Tuesday,mixed,Key Wot,14.9,Deliveroo,1,5,14.9
27/08/2024,35,2024,Tuesday,mixed,Key Wot,14.9,Deliveroo,1,5,14.9
27/08/2024,35,2024,Tuesday,vegan,Atkilt Wot,10.9,UberEats,1,5,10.9
27/08/2024,35,2024,Tuesday,mixed,Doro Wot,13.9,UberEats,1,5,13.9
27/08/2024,35,2024,Tuesday,vegan,Ater Kik,10.9,JustEat,1,5,10.9
28/08/2024,35,2024,Wednesday,vegan,Miser Kik,10.9,Deliveroo,1,5,10.9
28/08/2024,35,2024,Wednesday,vegan,Difen Miser Wot,10.9,UberEats,1,5,10.9
28/08/2024,35,2024,Wednesday,vegan,Miser Kik,10.9,In-house,1,5,10.9
28/08/2024,35,2024,Wednesday,vegan,House Salad,4.5,UberEats,1,5,4.5
28/08/2024,35,2024,Wednesday,vegan,Veg Combination,14.9,UberEats,1,5,14.9
28/08/2024,35,2024,Wednesday,mixed,Meat Samosa,4.5,JustEat,1,5,4.5
28/08/2024,35,2024,Wednesday,vegan,Shiro Wot,11.9,UberEats,1,5,11.9
28/08/2024,35,2024,Wednesday,mixed,Doro Wot,13.9,JustEat,1,5,13.9
28/08/2024,35,2024,Wednesday,vegan,Difen Miser Wot,10.9,In-house,1,5,10.9
28/08/2024,35,2024,Wednesday,vegan,Plain Rice,3.5,In-house,1,5,3.5
28/08/2024,35,2024,Wednesday,mixed,Awaze Tibs,15.9,UberEats,1,5,15.9
28/08/2024,35,2024,Wednesday,vegan,Difen Miser Wot,10.9,JustEat,1,5,10.9
28/08/2024,35,2024,Wednesday,mixed,Meat Samosa,4.5,UberEats,1,5,4.5
28/08/2024,35,2024,Wednesday,mixed,Meat Samosa,4.5,UberEats,1,5,4.5
28/08/2024,35,2024,Wednesday,vegan,House Salad,4.5,Deliveroo,1,5,4.5
28/08/2024,35,2024,Wednesday,vegan,Difen Miser Wot,10.9,JustEat,1,5,10.9
28/08/2024,35,2024,Wednesday,vegan,Spinach,10.9,Deliveroo,1,5,10.9
28/08/2024,35,2024,Wednesday,vegan,Veg Samosa,4.5,JustEat,1,5,4.5
29/08/2024,35,2024,Thursday,mixed,Chicken Tibs,13.9,In-house,1,5,13.9
29/08/2024,35,2024,Thursday,mixed,Awaze Tibs,15.9,Deliveroo,1,5,15.9
29/08/2024,35,2024,Thursday,vegan,Miser Kik,10.9,UberEats,1,5,10.9
29/08/2024,35,2024,Thursday,mixed,Beef Alicha,13.9,Deliveroo,1,5,13.9
29/08/2024,35,2024,Thursday,vegan,Fosolia,10.9,In-house,1,5,10.9
29/08/2024,35,2024,Thursday,vegan,Veg Samosa,4.5,UberEats,1,5,4.5
29/08/2024,35,2024,Thursday,mixed,Doro Wot,13.9,JustEat,1,5,13.9
29/08/2024,35,2024,Thursday,mixed,Key Wot,14.9,JustEat,1,5,14.9
29/08/2024,35,2024,Thursday,vegan,Ye Som Fir Fir,10.9,Deliveroo,1,5,10.9
29/08/2024,35,2024,Thursday,vegan,Difen Miser Wot,10.9,Deliveroo,1,5,10.9
29/08/2024,35,2024,Thursday,vegan,Ater Kik,10.9,In-house,1,5,10.9
29/08/2024,35,2024,Thursday,mixed,Doro Wot,13.9,JustEat,1,5,13.9
29/08/2024,35,2024,Thursday,mixed,Beef Alicha,13.9,UberEats,1,5,13.9
29/08/2024,35,2024,Thursday,mixed,Minchet Abish Wot,9.9,UberEats,1,5,9.9
29/08/2024,35,2024,Thursday,mixed,Key Wot,14.9,UberEats,1,5,14.9
29/08/2024,35,2024,Thursday,vegan,Miser Kik,10.9,Deliveroo,1,5,10.9
29/08/2024,35,2024,Thursday,mixed,Meat Samosa,4.5,UberEats,1,5,4.5
29/08/2024,35,2024,Thursday,vegan,Plain Rice,3.5,Deliveroo,1,5,3.5
29/08/2024,35,2024,Thursday,mixed,Doro Wot,13.9,Deliveroo,1,5,13.9
29/08/2024,35,2024,Thursday,vegan,Kategna,4.5,UberEats,1,5,4.5
29/08/2024,35,2024,Thursday,vegan,Veg Combination,14.9,In-house,1,5,14.9
29/08/2024,35,2024,Thursday,vegan,Plain Rice,3.5,Deliveroo,1,5,3.5
29/08/2024,35,2024,Thursday,mixed,Beef Alicha,13.9,UberEats,1,5,13.9
29/08/2024,35,2024,Thursday,mixed,Meat Combination,16.9,UberEats,1,5,16.9
29/08/2024,35,2024,Thursday,mixed,Meat Combination,16.9,Deliveroo,1,5,16.9
30/08/2024,35,2024,Friday,mixed,Meat Combination,16.9,UberEats,2,7,33.8
30/08/2024,35,2024,Friday,vegan,Spinach,10.9,Deliveroo,1,7,10.9
30/08/2024,35,2024,Friday,vegan,Atkilt Wot,10.9,Deliveroo,1,7,10.9
30/08/2024,35,2024,Friday,vegan,Kategna,4.5,UberEats,1,7,4.5
30/08/2024,35,2024,Friday,vegan,Difen Miser Wot,10.9,Deliveroo,1,7,10.9
30/08/2024,35,2024,Friday,mixed,Beef Alicha,13.9,UberEats,1,7,13.9
30/08/2024,35,2024,Friday,vegan,Spinach,10.9,UberEats,2,7,21.8
30/08/2024,35,2024,Friday,mixed,Lamb Tibs,15.9,In-house,2,7,31.8
30/08/2024,35,2024,Friday,vegan,House Salad,4.5,Deliveroo,1,7,4.5
30/08/2024,35,2024,Friday,vegan,Shiro Wot,11.9,Deliveroo,1,7,11.9
30/08/2024,35,2024,Friday,mixed,Lamb Tibs,15.9,Deliveroo,1,7,15.9
30/08/2024,35,2024,Friday,mixed,Meat Samosa,4.5,Deliveroo,1,7,4.5
30/08/2024,35,2024,Friday,mixed,Minchet Abish Wot,9.9,In-house,2,7,19.8
30/08/2024,35,2024,Friday,mixed,Minchet Abish Wot,9.9,UberEats,1,7,9.9
30/08/2024,35,2024,Friday,mixed,Key Wot,14.9,JustEat,2,7,29.8
30/08/2024,35,2024,Friday,vegan,House Salad,4.5,UberEats,1,7,4.5
30/08/2024,35,2024,Friday,mixed,Lamb Tibs,15.9,Deliveroo,2,7,31.8
30/08/2024,35,2024,Friday,vegan,Veg Combination,14.9,Deliveroo,2,7,29.8
30/08/2024,35,2024,Friday,mixed,Meat Samosa,4.5,In-house,1,7,4.5
30/08/2024,35,2024,Friday,mixed,Meat Samosa,4.5,UberEats,1,7,4.5
30/08/2024,35,2024,Friday,vegan,Spinach,10.9,JustEat,1,7,10.9
30/08/2024,35,2024,Friday,vegan,Shiro Wot,11.9,JustEat,2,7,23.8
30/08/2024,35,2024,Friday,vegan,Ye Som Fir Fir,10.9,JustEat,1,7,10.9
30/08/2024,35,2024,Friday,vegan,Fosolia,10.9,Deliveroo,2,7,21.8
30/08/2024,35,2024,Friday,mixed,Meat Samosa,4.5,In-house,2,7,9.0
30/08/2024,35,2024,Friday,vegan,Ye Som Fir Fir,10.9,JustEat,2,7,21.8
30/08/2024,35,2024,Friday,mixed,Doro Wot,13.9,UberEats,1,7,13.9
30/08/2024,35,2024,Friday,mixed,Meat Samosa,4.5,UberEats,1,7,4.5
30/08/2024,35,2024,Friday,vegan,Shiro Wot,11.9,UberEats,2,7,23.8
30/08/2024,35,2024,Friday,vegan,Difen Miser Wot,10.9,UberEats,1,7,10.9
30/08/2024,35,2024,Friday,vegan,Spinach,10.9,JustEat,1,7,10.9
30/08/2024,35,2024,Friday,vegan,Spinach,10.9,UberEats,2,7,21.8
30/08/2024,35,2024,Friday,vegan,Plain Rice,3.5,UberEats,1,7,3.5
30/08/2024,35,2024,Friday,vegan,House Salad,4.5,Deliveroo,1,7,4.5
30/08/2024,35,2024,Friday,vegan,Ye Som Fir Fir,10.9,Deliveroo,1,7,10.9
30/08/2024,35,2024,Friday,mixed,Doro Wot,13.9,UberEats,1,7,13.9
30/08/2024,35,2024,Friday,vegan,Ye Som Fir Fir,10.9,Deliveroo,1,7,10.9
30/08/2024,35,2024,Friday,mixed,Chicken Tibs,13.9,JustEat,1,7,13.9
30/08/2024,35,2024,Friday,mixed,Awaze Tibs,15.9,UberEats,2,7,31.8
30/08/2024,35,2024,Friday,vegan,House Salad,4.5,Deliveroo,1,7,4.5
30/08/2024,35,2024,Friday,vegan,Difen Miser Wot,10.9,UberEats,1,7,10.9
30/08/2024,35,2024,Friday,mixed,Awaze Tibs,15.9,Deliveroo,1,7,15.9
30/08/2024,35,2024,Friday,vegan,House Salad,4.5,In-house,2,7,9.0
30/08/2024,35,2024,Friday,mixed,Beef Alicha,13.9,JustEat,1,7,13.9
30/08/2024,35,2024,Friday,vegan,Miser Kik,10.9,Deliveroo,1,7,10.9
30/08/2024,35,2024,Friday,vegan,Spinach,10.9,Deliveroo,1,7,10.9
30/08/2024,35,2024,Friday,vegan,Kategna,4.5,Deliveroo,1,7,4.5
30/08/2024,35,2024,Friday,mixed,Minchet Abish Wot,9.9,UberEats,1,7,9.9
30/08/2024,35,2024,Friday,vegan,House Salad,4.5,UberEats,1,7,4.5
30/08/2024,35,2024,Friday,vegan,Veg Samosa,4.5,Deliveroo,1,7,4.5
30/08/2024,35,2024,Friday,vegan,Shiro Wot,11.9,Deliveroo,1,7,11.9
31/08/2024,35,2024,Saturday,vegan,Difen Miser Wot,10.9,UberEats,2,9,21.8
31/08/2024,35,2024,Saturday,vegan,Fosolia,10.9,JustEat,1,9,10.9
31/08/2024,35,2024,Saturday,mixed,Doro Wot,13.9,UberEats,2,9,27.8
31/08/2024,35,2024,Saturday,vegan,Veg Combination,14.9,Deliveroo,2,9,29.8
31/08/2024,35,2024,Saturday,vegan,Fries,3.9,Deliveroo,1,9,3.9
31/08/2024,35,2024,Saturday,vegan,Kategna,4.5,UberEats,3,9,13.5
31/08/2024,35,2024,Saturday,mixed,Key Wot,14.9,JustEat,3,9,44.7
31/08/2024,35,2024,Saturday,mixed,Minchet Abish Wot,9.9,Deliveroo,3,9,29.7
31/08/2024,35,2024,Saturday,vegan,Ater Kik,10.9,JustEat,1,9,10.9
31/08/2024,35,2024,Saturday,mixed,Meat Samosa,4.5,In-house,2,9,9.0
31/08/2024,35,2024,Saturday,vegan,Atkilt Wot,10.9,In-house,1,9,10.9
31/08/2024,35,2024,Saturday,mixed,Meat Samosa,4.5,Deliveroo,1,9,4.5
31/08/2024,35,2024,Saturday,vegan,Ye Som Fir Fir,10.9,UberEats,3,9,32.7
31/08/2024,35,2024,Saturday,vegan,Plain Rice,3.5,UberEats,1,9,3.5
31/08/2024,35,2024,Saturday,mixed,Doro Wot,13.9,JustEat,2,9,27.8
31/08/2024,35,2024,Saturday,mixed,Key Wot,14.9,UberEats,3,9,44.7
31/08/2024,35,2024,Saturday,vegan,Spinach,10.9,UberEats,2,9,21.8
31/08/2024,35,2024,Saturday,mixed,Lamb Tibs,15.9,Deliveroo,2,9,31.8
31/08/2024,35,2024,Saturday,vegan,Shiro Wot,11.9,UberEats,1,9,11.9
31/08/2024,35,2024,Saturday,mixed,Chicken Tibs,13.9,UberEats,2,9,27.8
31/08/2024,35,2024,Saturday,mixed,Key Wot,14.9,Deliveroo,2,9,29.8
31/08/2024,35,2024,Saturday,vegan,Kategna,4.5,UberEats,1,9,4.5
31/08/2024,35,2024,Saturday,mixed,Key Wot,14.9,Deliveroo,3,9,44.7
31/08/2024,35,2024,Saturday,mixed,Doro Wot,13.9,UberEats,3,9,41.7
31/08/2024,35,2024,Saturday,vegan,Ye Som Fir Fir,10.9,In-house,1,9,10.9
31/08/2024,35,2024,Saturday,vegan,Difen Miser Wot,10.9,Deliveroo,3,9,32.7
31/08/2024,35,2024,Saturday,vegan,Plain Rice,3.5,UberEats,2,9,7.0
31/08/2024,35,2024,Saturday,vegan,Spinach,10.9,Deliveroo,2,9,21.8
31/08/2024,35,2024,Saturday,vegan,Spinach,10.9,In-house,1,9,10.9
31/08/2024,35,2024,Saturday,vegan,Fosolia,10.9,Deliveroo,1,9,10.9
31/08/2024,35,2024,Saturday,vegan,Plain Rice,3.5,UberEats,2,9,7.0
31/08/2024,35,2024,Saturday,vegan,Fosolia,10.9,JustEat,2,9,21.8
31/08/2024,35,2024,Saturday,vegan,Atkilt Wot,10.9,Deliveroo,1,9,10.9
31/08/2024,35,2024,Saturday,mixed,Awaze Tibs,15.9,Deliveroo,1,9,15.9
31/08/2024,35,2024,Saturday,mixed,Minchet Abish Wot,9.9,Deliveroo,3,9,29.7
31/08/2024,35,2024,Saturday,vegan,Spinach,10.9,JustEat,3,9,32.7
31/08/2024,35,2024,Saturday,vegan,Atkilt Wot,10.9,Deliveroo,2,9,21.8
31/08/2024,35,2024,Saturday,vegan,Difen Miser Wot,10.9,UberEats,2,9,21.8
31/08/2024,35,2024,Saturday,mixed,Minchet Abish Wot,9.9,UberEats,2,9,19.8
31/08/2024,35,2024,Saturday,mixed,Doro Wot,13.9,Deliveroo,2,9,27.8
01/09/2024,35,2024,Sunday,mixed,Doro Wot,13.9,Deliveroo,1,9,13.9
01/09/2024,35,2024,Sunday,mixed,Minchet Abish Wot,9.9,In-house,2,9,19.8
01/09/2024,35,2024,Sunday,vegan,Spinach,10.9,JustEat,2,9,21.8
01/09/2024,35,2024,Sunday,mixed,Chicken Tibs,13.9,Deliveroo,1,9,13.9
01/09/2024,35,2024,Sunday,mixed,Beef Alicha,13.9,UberEats,1,9,13.9
01/09/2024,35,2024,Sunday,mixed,Lamb Tibs,15.9,Deliveroo,3,9,47.7
01/09/2024,35,2024,Sunday,mixed,Key Wot,14.9,UberEats,3,9,44.7
01/09/2024,35,2024,Sunday,vegan,Veg Combination,14.9,UberEats,3,9,44.7
01/09/2024,35,2024,Sunday,mixed,Minchet Abish Wot,9.9,UberEats,2,9,19.8
01/09/2024,35,2024,Sunday,mixed,Doro Wot,13.9,Deliveroo,3,9,41.7
01/09/2024,35,2024,Sunday,mixed,Minchet Abish Wot,9.9,In-house,3,9,29.7
01/09/2024,35,2024,Sunday,vegan,Fosolia,10.9,UberEats,1,9,10.9
01/09/2024,35,2024,Sunday,mixed,Awaze Tibs,15.9,JustEat,1,9,15.9
01/09/2024,35,2024,Sunday,vegan,House Salad,4.5,JustEat,1,9,4.5
01/09/2024,35,2024,Sunday,mixed,Lamb Tibs,15.9,Deliveroo,1,9,15.9
01/09/2024,35,2024,Sunday,mixed,Chicken Tibs,13.9,Deliveroo,2,9,27.8
01/09/2024,35,2024,Sunday,mixed,Beef Alicha,13.9,UberEats,2,9,27.8
01/09/2024,35,2024,Sunday,mixed,Chicken Tibs,13.9,In-house,3,9,41.7
01/09/2024,35,2024,Sunday,mixed,Meat Samosa,4.5,UberEats,2,9,9.0
01/09/2024,35,2024,Sunday,mixed,Minchet Abish Wot,9.9,In-house,3,9,29.7
01/09/2024,35,2024,Sunday,vegan,Spinach,10.9,Deliveroo,2,9,21.8
01/09/2024,35,2024,Sunday,vegan,Spinach,10.9,Deliveroo,1,9,10.9
01/09/2024,35,2024,Sunday,mixed,Lamb Tibs,15.9,Deliveroo,3,9,47.7
01/09/2024,35,2024,Sunday,vegan,Shiro Wot,11.9,Deliveroo,1,9,11.9
01/09/2024,35,2024,Sunday,mixed,Minchet Abish Wot,9.9,UberEats,2,9,19.8
01/09/2024,35,2024,Sunday,mixed,Lamb Tibs,15.9,Deliveroo,1,9,15.9
01/09/2024,35,2024,Sunday,vegan,Kategna,4.5,JustEat,2,9,9.0
01/09/2024,35,2024,Sunday,vegan,Plain Rice,3.5,Deliveroo,3,9,10.5
01/09/2024,35,2024,Sunday,mixed,Minchet Abish Wot,9.9,JustEat,2,9,19.8
01/09/2024,35,2024,Sunday,vegan,Plain Rice,3.5,UberEats,2,9,7.0
01/09/2024,35,2024,Sunday,mixed,Awaze Tibs,15.9,UberEats,3,9,47.7
01/09/2024,35,2024,Sunday,mixed,Chicken Tibs,13.9,Deliveroo,1,9,13.9
01/09/2024,35,2024,Sunday,mixed,Beef Alicha,13.9,Deliveroo,2,9,27.8
01/09/2024,35,2024,Sunday,vegan,Veg Samosa,4.5,In-house,3,9,13.5
01/09/2024,35,2024,Sunday,mixed,Key Wot,14.9,In-house,3,9,44.7
01/09/2024,35,2024,Sunday,vegan,Miser Kik,10.9,Deliveroo,1,9,10.9
01/09/2024,35,2024,Sunday,vegan,Atkilt Wot,10.9,UberEats,3,9,32.7
01/09/2024,35,2024,Sunday,mixed,Beef Alicha,13.9,Deliveroo,3,9,41.7
01/09/2024,35,2024,Sunday,mixed,Meat Samosa,4.5,Deliveroo,1,9,4.5
01/09/2024,35,2024,Sunday,mixed,Meat Samosa,4.5,UberEats,2,9,9.0
01/09/2024,35,2024,Sunday,mixed,Minchet Abish Wot,9.9,Deliveroo,3,9,29.7
01/09/2024,35,2024,Sunday,mixed,Key Wot,14.9,UberEats,3,9,44.7
01/09/2024,35,2024,Sunday,mixed,Doro Wot,13.9,Deliveroo,2,9,27.8
01/09/2024,35,2024,Sunday,vegan,Ye Som Fir Fir,10.9,In-house,1,9,10.9
01/09/2024,35,2024,Sunday,vegan,Atkilt Wot,10.9,UberEats,2,9,21.8
01/09/2024,35,2024,Sunday,mixed,Key Wot,14.9,UberEats,2,9,29.8
01/09/2024,35,2024,Sunday,vegan,Spinach,10.9,Deliveroo,2,9,21.8
01/09/2024,35,2024,Sunday,vegan,Ater Kik,10.9,Deliveroo,3,9,32.7
01/09/2024,35,2024,Sunday,vegan,Ater Kik,10.9,In-house,1,9,10.9
01/09/2024,35,2024,Sunday,mixed,Lamb Tibs,15.9,JustEat,1,9,15.9
01/09/2024,35,2024,Sunday,vegan,Difen Miser Wot,10.9,UberEats,2,9,21.8
01/09/2024,35,2024,Sunday,mixed,Awaze Tibs,15.9,Deliveroo,3,9,47.7
01/09/2024,35,2024,Sunday,vegan,Plain Rice,3.5,Deliveroo,2,9,7.0
01/09/2024,35,2024,Sunday,vegan,Atkilt Wot,10.9,UberEats,3,9,32.7
01/09/2024,35,2024,Sunday,mixed,Key Wot,14.9,In-house,1,9,14.9
01/09/2024,35,2024,Sunday,vegan,Difen Miser Wot,10.9,Deliveroo,2,9,21.8
02/09/2024,36,2024,Monday,vegan,Atkilt Wot,10.9,Deliveroo,1,5,10.9
02/09/2024,36,2024,Monday,mixed,Chicken Tibs,13.9,UberEats,1,5,13.9
02/09/2024,36,2024,Monday,mixed,Lamb Tibs,15.9,In-house,1,5,15.9
02/09/2024,36,2024,Monday,vegan,Shiro Wot,11.9,Deliveroo,1,5,11.9
02/09/2024,36,2024,Monday,mixed,Awaze Tibs,15.9,UberEats,1,5,15.9
02/09/2024,36,2024,Monday,vegan,Fries,3.9,Deliveroo,1,5,3.9
02/09/2024,36,2024,Monday,mixed,Meat Combination,16.9,UberEats,1,5,16.9
02/09/2024,36,2024,Monday,mixed,Meat Combination,16.9,Deliveroo,1,5,16.9
02/09/2024,36,2024,Monday,vegan,Veg Samosa,4.5,UberEats,1,5,4.5
02/09/2024,36,2024,Monday,mixed,Chicken Tibs,13.9,UberEats,1,5,13.9
02/09/2024,36,2024,Monday,vegan,Atkilt Wot,10.9,Deliveroo,1,5,10.9
02/09/2024,36,2024,Monday,mixed,Awaze Tibs,15.9,In-house,1,5,15.9
02/09/2024,36,2024,Monday,mixed,Doro Wot,13.9,Deliveroo,1,5,13.9
02/09/2024,36,2024,Monday,mixed,Chicken Tibs,13.9,Deliveroo,1,5,13.9
02/09/2024,36,2024,Monday,mixed,Minchet Abish Wot,9.9,UberEats,1,5,9.9
02/09/2024,36,2024,Monday,mixed,Minchet Abish Wot,9.9,Deliveroo,1,5,9.9
02/09/2024,36,2024,Monday,vegan,Shiro Wot,11.9,Deliveroo,1,5,11.9
02/09/2024,36,2024,Monday,mixed,Key Wot,14.9,In-house,1,5,14.9
02/09/2024,36,2024,Monday,vegan,Miser Kik,10.9,JustEat,1,5,10.9
02/09/2024,36,2024,Monday,mixed,Meat Samosa,4.5,Deliveroo,1,5,4.5
02/09/2024,36,2024,Monday,mixed,Meat Samosa,4.5,In-house,1,5,4.5
02/09/2024,36,2024,Monday,mixed,Beef Alicha,13.9,JustEat,1,5,13.9
02/09/2024,36,2024,Monday,vegan,Plain Rice,3.5,Deliveroo,1,5,3.5
02/09/2024,36,2024,Monday,vegan,Shiro Wot,11.9,JustEat,1,5,11.9
03/09/2024,36,2024,Tuesday,vegan,Shiro Wot,11.9,JustEat,1,5,11.9
03/09/2024,36,2024,Tuesday,vegan,Shiro Wot,11.9,In-house,1,5,11.9
03/09/2024,36,2024,Tuesday,mixed,Awaze Tibs,15.9,Deliveroo,1,5,15.9
03/09/2024,36,2024,Tuesday,vegan,Kategna,4.5,Deliveroo,1,5,4.5
03/09/2024,36,2024,Tuesday,vegan,Veg Samosa,4.5,Deliveroo,1,5,4.5
03/09/2024,36,2024,Tuesday,mixed,Meat Samosa,4.5,Deliveroo,1,5,4.5
03/09/2024,36,2024,Tuesday,mixed,Beef Alicha,13.9,UberEats,1,5,13.9
03/09/2024,36,2024,Tuesday,mixed,Doro Wot,13.9,UberEats,1,5,13.9
03/09/2024,36,2024,Tuesday,mixed,Beef Alicha,13.9,Deliveroo,1,5,13.9
03/09/2024,36,2024,Tuesday,mixed,Key Wot,14.9,Deliveroo,1,5,14.9
03/09/2024,36,2024,Tuesday,vegan,Ye Som Fir Fir,10.9,UberEats,1,5,10.9
03/09/2024,36,2024,Tuesday,mixed,Meat Combination,16.9,JustEat,1,5,16.9
03/09/2024,36,2024,Tuesday,vegan,Kategna,4.5,Deliveroo,1,5,4.5
03/09/2024,36,2024,Tuesday,mixed,Doro Wot,13.9,UberEats,1,5,13.9
03/09/2024,36,2024,Tuesday,mixed,Key Wot,14.9,UberEats,1,5,14.9
03/09/2024,36,2024,Tuesday,mixed,Awaze Tibs,15.9,UberEats,1,5,15.9
03/09/2024,36,2024,Tuesday,vegan,Spinach,10.9,UberEats,1,5,10.9
